Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0099-e91.fits,0,58572.91184,2458572.912,2458572.914974,1.37632,55,7.912771,16.215483,1.35,19,30,45,0.241799,0.007345,0.024918,0.028204,0.061145,0.007498,0.272826,0.652177,0.641809,0.000357,0.000158,0.000177,0.000181,0.000211,0.000159,0.000437,0.000844,0.000833,677.34396,46.438475,140.43949,156.155504,289.735491,47.163471,624.382975,772.385488,770.43147,2989602.283,1901.271058,2065.669041,2034.410666,2066.169041,2062.089334,8.222957,12.222213,722882.4547,826.056267,963.137944,750.549243,11140.00391,875.100745,195.8432,2964,6.974745,11.70039,11.518051,11.882729,272.154659,0.999024,2256.73615,1894.41615,2257.23615,2202.08385,8.224379,12.207298,21958.29234,472.64072,46.45874,560.285095,26.582078,191.444049,6.988933,11.250714,11.437995,11.063432,30.793748,0.995107,2332.062821,1844.481974,2332.562821,2252.018026,8.224939,12.201985,74495.03357,528.322304,141.003007,1336.392822,90.181549,191.863306,6.878385,11.431232,11.045342,11.817122,271.465133,0.99544,1895.900295,1826.765041,1896.400295,2269.734959,8.221722,12.199544,84318.93569,537.298502,156.931269,1521.683594,102.074083,192.59027,6.948903,11.584713,11.688346,11.48108,2.24746,0.999678,1872.094528,1755.370433,1872.594528,2341.129567,8.221552,12.191792,182798.0131,620.110578,294.78293,2988.310059,221.290026,192.289184,6.976831,11.490634,11.255836,11.725432,80.96124,0.998153,1960.706814,2223.21626,1961.206814,1873.28374,8.222167,12.242512,22417.22639,475.095231,47.184701,468.781982,27.137651,192.227468,7.591954,12.99402,11.321742,14.666298,79.823094,0.927068,2607.811976,2236.964618,2608.311976,1859.535382,8.226942,12.244773,640811.0127,920.498161,696.156755,9704.071289,775.747414,195.391544,7.03284,11.709249,11.522308,11.896189,281.58068,0.998794,1536.430686,2713.478179,1536.930686,1383.021821,8.218995,12.295034,1180109.082,1177.58495,1002.143483,17893.42773,1428.606173,196.743758,6.940462,11.633319,11.493913,11.772724,83.438643,0.999395,1127.788572,1892.508829,1128.288572,2203.991171,8.216048,12.205713,1168682.188,1175.078064,994.557062,17959.97852,1414.773102,200.741289,7.025821,11.574769,11.351328,11.798211,88.150919,0.998504
coj1m011-fa12-20190330-0100-e91.fits,0,58572.91279,2458572.913,2458572.915923,1.376546,55,8.926477,17.746069,1.35,19,30,45,0.241337,0.007826,0.025054,0.02822,0.061075,0.007655,0.274582,0.64768,0.643344,0.000368,0.000176,0.000193,0.000196,0.000226,0.000177,0.000453,0.000861,0.000857,655.226901,44.370713,129.659566,143.99151,270.432313,43.311127,605.540127,752.012911,750.859481,2961904.25,1934.964661,2065.369562,2034.707885,2065.869562,2061.792115,8.222958,12.222224,714818.2755,989.359704,985.949877,725.004681,8491.134766,722.505953,195.341469,2996,7.949151,12.936697,12.847813,13.025582,74.948676,0.999748,2256.532564,1894.845401,2257.032564,2201.654599,8.22438,12.207323,23180.24383,522.202636,44.389366,485.971466,23.429541,189.726474,7.717495,12.503663,13.348605,11.658721,2.562357,0.981754,2331.811089,1844.902132,2332.311089,2251.597868,8.224939,12.20201,74207.21321,570.266606,130.127229,1035.9646,75.005292,190.94744,8.097915,12.624102,12.470137,12.778066,62.156761,0.998128,1895.62409,1827.272872,1896.12409,2269.227128,8.221722,12.199578,83584.58216,577.908757,144.632835,1147.553101,84.483512,191.41127,7.946907,12.955568,13.038501,12.872634,28.770668,0.999431,1871.827062,1755.77557,1872.327062,2340.72443,8.221552,12.191814,180898.4193,658.401134,274.754112,2290.668701,182.843933,191.526634,8.038428,12.764713,12.62545,12.903977,85.880515,0.999514,1960.300062,2223.467443,1960.800062,1873.032557,8.222167,12.242518,22672.0513,523.259862,43.328474,412.310089,22.915883,191.110489,8.583915,15.110387,14.126903,16.093871,83.180103,0.982208,2607.577417,2237.353961,2608.077417,1859.146039,8.226943,12.244795,638080.6078,946.361903,674.245874,7480.708008,644.942992,195.247434,8.092284,12.92547,12.817446,13.033495,86.865184,0.999717,1536.169316,2713.92103,1536.669316,1382.57897,8.218995,12.29506,1164283.511,1193.1274,975.824972,13167.86328,1176.805066,196.886191,8.09549,12.926651,12.84747,13.005832,88.378753,0.999849,1127.496211,1892.915405,1127.996211,2203.584595,8.216049,12.205735,1159540.131,1193.70616,971.378192,13515.41309,1172.010672,201.572689,7.903942,12.83484,12.73473,12.93495,78.076005,0.999709
coj1m011-fa12-20190330-0101-e91.fits,0,58572.91374,2458572.914,2458572.916871,1.376828,55,8.526678,17.047297,1.35,19,30,45,0.241113,0.00753,0.02522,0.02827,0.06058,0.007064,0.275202,0.651918,0.638125,0.000363,0.000168,0.000186,0.000189,0.000218,0.000168,0.000447,0.000857,0.000842,663.893362,44.84373,135.95074,149.771947,277.404721,41.985835,615.059385,760.664159,758.239906,2966336.364,1916.200314,2065.715311,2035.260068,2066.215311,2061.239932,8.222958,12.222227,715221.4223,912.979279,973.212264,734.907942,9223.056641,783.392831,195.626923,2924,7.570058,12.519072,12.485767,12.552376,57.446766,0.99984,2256.92631,1895.370265,2257.42631,2201.129735,8.224381,12.207323,22335.12883,497.856792,44.862557,518.466553,24.464004,189.538071,7.332027,11.104244,10.878593,11.329894,300.95846,0.992552,2332.188664,1845.575571,2332.688664,2250.924429,8.224941,12.202026,74811.11467,548.154868,136.478063,1171.012695,81.941744,190.274532,7.467169,12.479463,12.531681,12.427245,41.006779,0.996372,1895.872612,1827.756716,1896.372612,2268.743284,8.221722,12.199571,83857.17375,557.272424,150.477881,1238.704468,91.85003,190.5944,7.601403,12.400273,12.492675,12.307871,23.768513,0.999513,1872.12643,1756.238123,1872.62643,2340.261877,8.221553,12.191805,179700.233,637.304994,281.96897,2503.048584,196.828381,191.960056,7.565279,12.285277,12.196803,12.37375,55.483078,0.99838,1960.802549,2224.231539,1961.302549,1872.268461,8.222169,12.242545,20955.645,498.928652,42.001286,420.968262,22.953035,191.640525,7.679771,14.213786,13.40668,15.020893,66.270361,0.971967,2607.883397,2237.744322,2608.383397,1858.755678,8.226943,12.244784,640167.1856,933.381516,685.858006,8176.9375,701.184792,193.564039,7.664385,12.565535,12.517383,12.613686,59.726946,0.999757,1536.470353,2714.331576,1536.970353,1382.168424,8.218996,12.295049,1170644.462,1185.367355,987.579468,14927.51758,1282.224569,196.598498,7.527821,12.507288,12.451614,12.562963,66.670518,0.999832,1127.741151,1893.37108,1128.241151,2203.12892,8.216048,12.205721,1155524.716,1181.324182,978.160554,15378.31445,1265.663682,200.24466,7.405715,12.433685,12.407404,12.459967,52.517479,0.999734
coj1m011-fa12-20190330-0102-e91.fits,0,58572.91468,2458572.915,2458572.917817,1.377166,55,7.36507,15.677939,1.35,19,30,45,0.240545,0.007777,0.025316,0.028319,0.061126,0.007256,0.272776,0.654092,0.640004,0.000355,0.000154,0.000173,0.000176,0.000208,0.000154,0.000435,0.000844,0.000829,677.983678,50.607572,146.438338,160.46163,293.541154,47.138011,627.521654,774.607691,772.299899,2971717.636,1884.325923,2065.4248,2034.311102,2065.9248,2062.188898,8.222957,12.222213,714830.4448,772.196475,951.945519,750.915289,12599.96582,925.710578,197.304272,3022,6.417294,11.111596,10.967866,11.255326,75.118259,0.999112,2256.315541,1894.470771,2256.815541,2202.029229,8.224378,12.207313,23111.43598,456.444212,50.633649,589.594116,29.929476,191.581139,6.75282,10.692511,11.182559,10.202462,29.802849,0.967315,2331.828605,1844.593556,2332.328605,2251.906444,8.224939,12.202007,75232.51067,511.529177,147.073743,1515.046387,97.426643,192.453507,6.399092,11.048496,10.639582,11.45741,76.980981,0.993232,1895.630096,1826.875664,1896.130096,2269.624336,8.221722,12.199567,84154.66797,521.731801,161.298713,1710.40979,108.980901,193.431286,6.506775,10.527037,10.150445,10.903628,65.758387,0.988379,1871.803691,1755.380464,1872.303691,2341.119536,8.221552,12.191803,181649.992,608.009005,298.762009,3481.902588,235.238049,194.101141,6.361213,10.908788,10.578646,11.238931,83.437485,0.996144,1960.470066,2223.014572,1960.970066,1873.485428,8.222167,12.242501,21563.16564,457.243122,47.159081,526.365967,27.924455,193.708801,6.069238,13.654692,11.630324,15.67906,83.876609,0.911857,2607.615511,2236.85875,2608.115511,1859.64125,8.226942,12.244771,636886.0834,909.637685,700.153582,11442.9541,824.772068,196.009328,6.509079,11.227688,11.126634,11.328741,89.79037,0.999676,1536.250898,2713.498306,1536.750898,1383.001694,8.218996,12.295046,1175132.527,1169.363295,1004.933652,20732.13281,1521.805091,198.926137,6.273495,11.143622,11.013623,11.273622,75.327576,0.999284,1127.548052,1892.318007,1128.048052,2204.181993,8.216048,12.205704,1159699.026,1164.402401,995.960696,20765.43164,1501.818596,202.218187,6.469946,11.028485,10.876557,11.180413,76.075558,0.999029
coj1m011-fa12-20190330-0103-e91.fits,0,58572.91563,2458572.916,2458572.918762,1.377559,55,8.329522,17.216263,1.35,19,30,45,0.241412,0.007791,0.024958,0.02818,0.060689,0.007319,0.274406,0.654519,0.636889,0.000366,0.000172,0.000189,0.000192,0.000222,0.000172,0.00045,0.000864,0.000844,660.434782,45.353364,132.033732,146.848528,273.980545,42.608008,610.431107,757.182213,754.384479,2955058.375,1918.757365,2065.499184,2034.99765,2065.999184,2061.50235,8.222958,12.222215,713387.9367,931.167206,975.818561,731.066169,9217.336914,766.122273,197.128994,3048,7.552463,12.559674,12.437848,12.681499,80.266054,0.999577,2256.614147,1895.258455,2257.114147,2201.241545,8.22438,12.207327,23023.4306,507.425319,45.373043,509.045837,24.725345,191.774581,7.517742,12.194755,12.875719,11.51379,24.259336,0.971748,2331.976539,1845.306768,2332.476539,2251.193232,8.22494,12.202013,73750.97449,556.520252,132.521636,1196.404053,79.202719,192.510176,7.380389,11.9582,11.770346,12.146053,59.72417,0.995918,1895.711471,1827.547525,1896.211471,2268.952475,8.221722,12.199566,83274.49483,564.493744,147.520669,1296.295898,89.430227,193.377868,7.581055,11.957482,12.024023,11.890941,32.742678,0.999281,1871.955834,1756.096789,1872.455834,2340.403211,8.221553,12.191807,179339.2507,644.128082,278.421723,2542.05249,192.596184,193.751865,7.550716,12.354855,12.159074,12.550637,72.372296,0.998494,1960.566738,2223.46187,1961.066738,1873.03813,8.222168,12.242478,21629.42581,507.443264,42.624323,430.133911,23.228294,193.645937,7.877448,15.133445,13.725936,16.540954,77.702912,0.958865,2607.693978,2237.590907,2608.193978,1858.909093,8.226943,12.244782,636284.3679,935.50912,680.147691,8467.319336,683.319133,196.583208,7.400211,12.525029,12.458639,12.591418,66.707953,0.999762,1536.32721,2714.239363,1536.82721,1382.260637,8.218996,12.295055,1169005.243,1187.757332,984.212188,15698.11133,1255.419257,198.975699,7.205942,12.383811,12.38481,12.382813,44.458825,0.999927,1127.603616,1893.192871,1128.103616,2203.307129,8.216049,12.205721,1149768.764,1181.391142,973.232931,15176.0918,1234.7608,202.210179,7.534664,12.397845,12.318706,12.476984,70.669368,0.999733
coj1m011-fa12-20190330-0104-e91.fits,0,58572.91658,2458572.917,2458572.919711,1.378011,55,8.232902,17.029793,1.35,19,30,45,0.241535,0.008139,0.025631,0.028972,0.060611,0.007433,0.274173,0.652725,0.639032,0.000364,0.000168,0.000185,0.000189,0.000218,0.000168,0.000446,0.000858,0.000842,664.471086,48.470162,138.269031,153.28005,277.831333,44.267903,614.448783,760.974089,758.555917,2962112.877,1912.943413,2065.617892,2035.243778,2066.117892,2061.256222,8.222958,12.222227,715455.0209,911.105369,972.553489,735.645935,9899.060547,785.26046,193.921488,2921,7.214103,12.311217,12.310704,12.311731,45.398521,0.999964,2256.708859,1895.150704,2257.208859,2201.349296,8.224379,12.207301,24107.2476,497.118917,48.493925,525.201416,26.459341,188.021578,7.367031,12.05214,11.896499,12.20778,48.601505,0.957583,2332.084377,1845.339851,2332.584377,2251.160149,8.224939,12.202002,75921.61,546.892689,138.823596,1221.955322,83.329122,189.222679,7.264316,12.136101,11.99915,12.273053,68.933378,0.999074,1895.980527,1827.7057,1896.480527,2268.7943,8.221723,12.199569,85818.16252,557.128409,154.036594,1369.466431,94.19126,189.663856,7.44373,12.769324,12.191122,13.347527,274.446184,0.991632,1872.074284,1756.175304,1872.574284,2340.324696,8.221552,12.191801,179537.3207,635.722909,282.414426,2620.004395,197.054399,190.061547,7.257668,12.169331,12.121604,12.217058,74.049255,0.999915,1960.535162,2223.7222,1961.035162,1872.7778,8.222167,12.24249,22018.41178,497.186694,44.286004,435.030426,24.166702,190.014205,7.421626,13.347993,12.555284,14.140702,63.40734,0.960987,2607.835544,2237.864988,2608.335544,1858.635012,8.226943,12.244795,637379.5674,930.621619,684.896584,8892.041016,699.567349,192.866741,7.235513,12.338736,12.324543,12.352929,295.610847,0.999987,1536.475285,2714.232093,1536.975285,1382.267907,8.218996,12.295037,1169853.009,1183.749252,988.260823,15758.21387,1283.993102,194.67607,7.191203,12.346467,12.368001,12.324934,14.293378,0.999984,1127.725211,1893.257275,1128.225211,2203.242725,8.216048,12.205714,1154880.3,1179.84474,978.840911,15464.58691,1267.559537,198.322433,7.371408,12.288728,12.221218,12.356239,82.975242,0.999872
coj1m011-fa12-20190330-0105-e91.fits,0,58572.91752,2458572.918,2458572.920658,1.37852,55,8.809317,17.595393,1.35,19,30,45,0.24129,0.008207,0.02541,0.028544,0.061147,0.00709,0.274274,0.651328,0.640242,0.000368,0.000174,0.000192,0.000194,0.000224,0.000175,0.000452,0.000864,0.000852,655.960823,47.114575,132.571973,146.806961,272.998002,40.432807,607.396973,753.465833,751.531311,2944203.441,1920.232686,2065.733939,2035.22874,2066.233939,2061.27126,8.222958,12.222244,710405.865,972.630346,978.883623,725.730668,8470.925781,730.396566,191.731935,3044,7.952974,12.853843,12.884246,12.823441,25.869834,0.999942,2256.789254,1895.293582,2257.289254,2201.206418,8.224379,12.207337,24163.56759,512.626015,47.136834,518.267822,24.843526,186.065686,7.906246,13.348794,13.168592,13.528997,303.180658,0.995468,2332.181095,1845.26418,2332.681095,2251.23582,8.22494,12.202015,74812.96621,562.206213,133.07033,1089.558594,76.91819,186.976169,7.849506,12.399142,12.524953,12.273331,9.224493,0.999542,1895.954444,1827.575955,1896.454444,2268.924045,8.221722,12.199573,84038.8082,569.814232,147.484572,1223.064087,86.403646,187.349822,7.631023,12.625867,12.820138,12.431597,32.715022,0.994525,1872.160348,1756.036885,1872.660348,2340.463115,8.221553,12.191805,180029.0456,648.914616,277.431023,2296.993164,185.095033,187.924037,7.908057,12.598732,12.757894,12.43957,23.7624,0.9986,1960.865066,2223.558966,1961.365066,1872.941034,8.222168,12.242491,20874.26453,516.090935,40.446873,416.354492,21.461663,188.517125,8.249726,13.856675,12.22197,15.49138,76.74813,0.932382,2607.882748,2237.743647,2608.382748,1858.756353,8.226942,12.244805,633707.7496,936.542766,676.645822,7730.011719,651.540179,191.257964,7.818288,12.803568,12.800463,12.806673,296.807055,0.999999,1536.500235,2714.284089,1537.000235,1382.215911,8.218995,12.295059,1161273.236,1186.946743,978.370128,13433.26856,1193.95127,193.091277,7.892442,12.873434,12.891845,12.855024,28.487109,0.999972,1127.777796,1893.20891,1128.277796,2203.29109,8.216049,12.205722,1149222.455,1183.781503,970.806228,13794.17676,1181.561382,196.359093,7.842684,12.696963,12.741318,12.652607,31.084091,0.999776
coj1m011-fa12-20190330-0106-e91.fits,0,58572.91848,2458572.918,2458572.921613,1.379088,55,8.751731,17.202263,1.35,19,30,45,0.240877,0.007983,0.02528,0.028165,0.061167,0.007061,0.272917,0.653286,0.640563,0.000366,0.000171,0.000188,0.000191,0.000221,0.000171,0.000449,0.000864,0.00085,658.955252,46.819735,134.49712,147.594851,277.362246,41.334935,608.429794,756.164625,753.862795,2939661.812,1911.154595,2065.668035,2034.684115,2066.168035,2061.815885,8.222958,12.22221,708097.1884,929.653333,970.972373,729.266051,9234.250977,761.67875,192.824549,2980,7.591088,12.71906,12.76989,12.66823,338.424745,0.99988,2257.11845,1894.912832,2257.61845,2201.587168,8.224382,12.207319,23466.88436,500.985551,46.841439,795.906494,25.242618,187.26546,8.084121,12.859945,12.253784,13.466106,65.118181,0.978795,2332.132224,1844.935615,2332.632224,2251.564385,8.22494,12.202002,74314.93122,550.422848,135.014256,1103.983032,79.938326,188.399494,7.727762,12.59081,12.811496,12.370124,6.723919,0.998702,1895.899945,1827.168141,1896.399945,2269.331859,8.221722,12.199553,82796.84685,558.385277,148.279065,1229.779663,89.062066,188.844137,7.648684,12.635317,12.827664,12.442969,7.78032,0.999002,1872.094121,1755.817571,1872.594121,2340.682429,8.221552,12.191805,179810.6206,637.661186,281.984578,2517.056152,193.416851,189.758924,7.540033,12.501253,12.627546,12.374959,3.019908,0.999587,1960.76981,2222.995092,1961.26981,1873.504908,8.222168,12.242455,20756.24385,501.966384,41.349868,404.585815,22.326864,189.743176,8.860665,13.46539,13.178761,13.752019,56.681901,0.988486,2607.88532,2237.290191,2608.38532,1859.209809,8.226943,12.244778,630272.0007,930.322682,677.476764,8119.839355,677.964547,192.85527,7.429777,12.662977,12.7107,12.615253,334.248914,0.999853,1536.466726,2713.900357,1536.966726,1382.599643,8.218995,12.295045,1161589.754,1182.07569,982.669522,14654.9707,1249.487,193.543823,7.491401,12.538155,12.574203,12.502107,331.15444,0.999884,1127.770908,1892.669965,1128.270908,2203.830035,8.216049,12.205692,1147800.057,1178.859048,973.653347,14823.6416,1234.65384,198.255555,7.582731,12.540268,12.590551,12.489986,336.968389,0.999866
coj1m011-fa12-20190330-0108-e91.fits,0,58572.92037,2458572.92,2458572.923502,1.380385,55,7.716938,16.3967,1.35,19,30,45,0.240827,0.008127,0.025252,0.028385,0.060913,0.006954,0.274175,0.653246,0.638518,0.000362,0.000164,0.000182,0.000185,0.000216,0.000164,0.000445,0.000857,0.00084,665.580643,49.597554,138.964676,153.605667,282.354496,42.444735,616.636005,762.185895,759.770108,2936780.901,1893.09085,2065.609853,2035.286037,2066.109853,2061.213963,8.222958,12.222221,707257.1747,844.622744,959.84494,736.84524,11363.86328,837.364586,197.372439,2999,6.726956,11.896387,11.881839,11.910936,291.355577,0.999989,2256.686453,1895.383989,2257.186453,2201.116011,8.224379,12.207315,23866.42177,480.955596,49.622921,547.919983,28.256902,191.473911,7.064855,12.514684,12.170201,12.859168,78.84975,0.996465,2332.048289,1845.56415,2332.548289,2250.93585,8.224939,12.202016,74158.98448,531.508073,139.525603,1363.761353,87.801311,192.993939,6.626603,11.495076,11.461286,11.528866,49.851472,0.998783,1895.835975,1827.733376,1896.335975,2268.766624,8.221722,12.199561,83361.26582,540.029632,154.364244,1487.764038,98.696449,193.487137,6.662976,11.637768,11.826324,11.449211,34.21226,0.992239,1872.000061,1756.389699,1872.500061,2340.110301,8.221552,12.191813,178888.6789,622.978047,287.150855,3007.246582,211.797137,193.939308,6.641699,11.558927,11.442511,11.675343,63.960877,0.998926,1960.533738,2223.883997,1961.033738,1872.616003,8.222167,12.242497,20422.16666,480.967109,42.46063,444.913361,24.179039,195.133059,7.021434,13.465888,12.699308,14.232467,57.946818,0.932466,2607.828564,2237.807742,2608.328564,1858.692258,8.226943,12.244779,631931.7547,918.853746,687.739216,10338.86133,748.182261,196.548983,6.678543,11.939215,11.911,11.967429,82.690442,0.999976,1536.413022,2714.417279,1536.913022,1382.082721,8.218995,12.295047,1160408.417,1172.878097,989.368307,18401.14648,1373.877775,199.124167,6.600214,11.902271,11.921864,11.882677,354.784796,0.999989,1127.726513,1893.383986,1128.226513,2203.116014,8.216049,12.205717,1144440.73,1167.843195,979.960952,18314.89258,1354.972664,202.61156,6.677434,11.764977,11.724718,11.805236,66.58158,0.9999
coj1m011-fa12-20190330-0109-e91.fits,0,58572.92131,2458572.921,2458572.924449,1.381121,55,7.427555,16.10279,1.35,19,30,45,0.240837,0.008102,0.025229,0.028272,0.06096,0.007504,0.274462,0.650963,0.640291,0.000361,0.000161,0.00018,0.000183,0.000214,0.000162,0.000443,0.000851,0.000839,667.862614,50.179689,140.012641,154.646437,284.99954,46.304681,619.462534,764.633117,762.716456,2942637.335,1889.961262,2065.52007,2034.729313,2066.02007,2061.770687,8.222957,12.222218,708696.0954,814.614455,958.55989,739.334185,12364.92481,869.977314,200.52127,3013,6.552014,11.279923,11.114555,11.44529,83.99905,0.999102,2256.432459,1894.815851,2256.932459,2201.684149,8.224378,12.207312,23840.9395,474.864537,50.20577,646.921631,29.266531,195.188874,6.17699,12.181414,11.396959,12.965868,279.511431,0.981593,2331.970179,1844.799413,2332.470179,2251.700587,8.224939,12.201991,74241.22083,528.098256,140.582212,1446.308472,91.136636,196.600988,6.777489,10.614514,10.441991,10.787038,68.176396,0.997983,1895.688181,1827.061488,1896.188181,2269.438512,8.221721,12.199546,83195.49527,535.312055,155.414948,1669.143066,102.128675,197.504145,6.635727,11.26365,11.065471,11.461829,69.582856,0.997838,1871.929983,1755.644385,1872.429983,2340.855615,8.221552,12.191791,179384.3054,618.785174,289.897549,3431.057861,220.207614,197.673903,6.471693,10.826065,10.600167,11.051963,69.969361,0.997029,1960.558163,2223.481775,1961.058163,1873.018225,8.222167,12.242511,22081.4497,476.662007,46.325173,504.163666,27.106626,196.75342,6.850102,13.939031,12.350397,15.527666,79.177748,0.941394,2607.752148,2237.380808,2608.252148,1859.119192,8.226942,12.24479,633711.7611,916.950579,691.107869,11021.83789,777.928451,200.154339,6.541155,11.29802,11.121223,11.474818,84.662996,0.998986,1536.332456,2713.988213,1536.832456,1382.511787,8.218995,12.295056,1160260.777,1170.058574,991.626234,19986.74023,1424.30664,202.070343,6.530111,11.24235,11.113705,11.370996,78.700504,0.999386,1127.589841,1892.773177,1128.089841,2203.726823,8.216048,12.205708,1148664.797,1167.098171,984.205807,20511.69922,1410.071709,206.1797,6.595779,11.086701,10.906938,11.266463,72.048889,0.998398
