Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0384-e91.fits,12,0,59172.87257,2459172.872571,2459172.875076,1.679031,38.045013,38.344095,1.35,30,53,80,0.089867,0.055709,0.083168,0.056149,0.072702,0.693191,1.003903,0.098451,0.000369,0.000358,0.000368,0.000361,0.000364,0.001005,0.001459,0.000404,243.28605,155.620903,225.789393,155.568583,199.653595,689.6247,687.975182,243.850407,5640218.741,4097.377621,2002.315236,2038.623323,2002.815236,2057.876677,10.10806,74.82792,506869.1141,4618.988158,2050.631532,247.17708,1480.478271,109.735963,544.072018,9583,33.645776,27.656129,28.590758,26.721501,2.820416,0.995398,29371.7867,1862.954961,1924.818104,1863.454961,2171.681896,10.111837,74.840544,314212.1936,2006.14312,156.625014,1164.756836,68.026196,543.722112,33.623069,27.285545,28.823357,25.747734,3.837095,0.987145,12236.44333,1891.640542,1753.574987,1892.140542,2342.925013,10.11095,74.859007,469088.2429,2049.409346,228.889482,1386.254883,101.556494,545.419689,33.775314,27.992298,28.707159,27.277437,15.085684,0.996514,23318.00227,1684.700023,1708.833188,1685.200023,2387.666812,10.116641,74.864288,316694.0747,2022.677958,156.571674,1221.969849,68.563517,548.175575,33.747372,26.725936,27.919003,25.532868,11.544788,0.990617,13519.47389,1704.247952,2268.880944,1704.747952,1827.619056,10.116395,74.803656,410052.5192,2032.102411,201.78733,1326.342529,88.7754,544.657084,33.627524,27.102997,28.111891,26.094102,7.58244,0.994067,20796.7051,1450.300353,1456.195816,1450.800353,2640.304184,10.122995,74.892081,2309101.463,2460.227164,938.572461,4633.779297,499.915,548.883287,34.04218,27.834456,28.501427,27.167484,17.187143,0.996632,583984.4613,1935.788747,2378.040977,1936.288747,1718.459023,10.110086,74.79135,2825602.436,2561.345419,1103.171175,5919.316406,611.736237,545.952626,33.406308,27.426661,28.372431,26.480891,3.903116,0.995166,914704.1025,2765.673056,1568.96234,2766.173056,2527.53766,10.086683,74.87676,505514.843,2043.353938,247.394655,1450.823853,109.442767,536.016197,33.865378,27.373642,28.198238,26.549045,353.249361,0.996168,30508.80481
elp1m008-fa05-20201118-0385-e91.fits,13,0,59172.87391,2459172.873914,2459172.876419,1.674263,38.66947,38.352334,1.35,30,53,80,0.091723,0.056392,0.083279,0.05651,0.072944,0.691771,1.003792,0.099083,0.000371,0.000358,0.000369,0.000362,0.000365,0.001004,0.00146,0.000404,246.927533,157.503985,225.660131,156.270781,199.966897,688.736295,687.426865,245.08729,5645096.671,4104.236784,2002.430571,2038.738869,2002.930571,2057.761131,10.108075,74.827785,517784.2061,4620.97353,2062.839062,251.005624,1427.163086,112.050892,546.395352,9720,33.756212,27.840454,28.499936,27.180972,3.119113,0.997731,28693.33705,1862.92719,1925.123238,1863.42719,2171.376762,10.111854,74.840387,318339.154,2007.854348,158.546936,1153.349854,68.890062,546.135771,33.911009,27.492375,28.765225,26.219525,2.976681,0.99137,11752.28283,1891.756706,1753.773249,1892.256706,2342.726751,10.110962,74.858854,470116.6664,2055.065575,228.759935,1316.077515,101.735416,547.868525,34.10564,28.152319,28.651386,27.653252,13.133644,0.998438,22701.26054,1684.573121,1708.810995,1685.073121,2387.689005,10.116657,74.864162,319005.7418,2028.146917,157.289267,1150.366089,69.034315,550.954613,33.958065,26.911299,28.062584,25.760015,11.080811,0.991496,13231.24783,1704.600026,2268.862224,1705.100026,1827.637776,10.116402,74.80355,411775.1656,2037.337849,202.114326,1294.093994,89.110046,547.653094,33.754562,27.266253,28.21218,26.320326,4.982783,0.995049,20195.34922,1450.422899,1456.29694,1450.922899,2640.20306,10.123001,74.891937,2308300.289,2466.196237,935.975919,4285.589844,499.526836,550.357884,34.215503,27.907011,28.537298,27.276724,15.753458,0.997196,561324.4834,1935.99403,2378.237982,1936.49403,1718.262018,10.1101,74.79122,2827889.305,2564.240415,1102.817539,5257.541504,611.968298,549.569718,33.493758,27.523202,28.418287,26.628116,1.468288,0.995767,883315.0452,2765.63711,1569.168712,2766.13711,2527.331288,10.086707,74.876581,508907.0776,2046.290984,248.697317,1454.321899,110.12984,539.443339,34.115997,27.551331,28.126196,26.976465,352.585327,0.998138,29625.28683
elp1m008-fa05-20201118-0386-e91.fits,14,0,59172.87528,2459172.875283,2459172.877788,1.669438,38.578392,38.465839,1.35,30,53,80,0.090987,0.056514,0.08203,0.055629,0.072565,0.69146,1.004709,0.098938,0.000369,0.000357,0.000367,0.000359,0.000364,0.001002,0.001459,0.000404,246.524372,158.128162,223.738052,155.088145,199.265632,690.004124,688.64442,245.174503,5642186.897,4094.445747,2002.307123,2038.759603,2002.807123,2057.740397,10.108053,74.827845,513363.9575,4648.365638,2048.812038,250.566644,1423.980103,110.439668,537.090823,9543,33.612856,27.877074,28.609708,27.14444,2.717939,0.997216,28168.99129,1862.820199,1924.957126,1863.320199,2171.542874,10.111836,74.840475,318860.8016,2003.150425,159.179659,1080.094604,68.596325,536.361469,33.871212,27.616495,29.176498,26.056492,3.211585,0.987157,11510.15069,1891.531847,1753.739458,1892.031847,2342.760542,10.110948,74.858948,462826.8605,2041.162145,226.746739,1312.300293,99.567654,538.591392,33.853965,28.224877,28.732205,27.717548,19.939535,0.997807,21944.95473,1684.196265,1708.980294,1684.696265,2387.519706,10.116653,74.864234,313870.2773,2010.960553,156.079778,1141.187256,67.522717,541.639323,33.883922,26.865195,27.956845,25.773544,9.941347,0.992556,12878.62864,1704.323188,2268.89264,1704.823188,1827.60736,10.11639,74.803576,409427.6251,2033.087099,201.382236,1268.293701,88.07991,537.756854,33.378127,27.145403,28.105402,26.185403,6.93085,0.994706,19799.43533,1450.223542,1456.325614,1450.723542,2640.174386,10.123,74.892044,2306495.662,2460.085764,937.567176,4217.706543,496.194973,540.601144,34.106743,28.003274,28.657679,27.348868,16.090592,0.996954,549894.6758,1935.827467,2378.229192,1936.327467,1718.270808,10.110078,74.791245,2827720.414,2557.946582,1105.464998,5273.8125,608.325729,539.610146,33.428006,27.575857,28.521124,26.63059,3.069027,0.995257,864235.99,2765.473869,1569.059793,2765.973869,2527.440207,10.086668,74.876727,507970.8206,2041.90433,248.773076,1428.015259,109.279446,529.589585,33.822837,27.452782,28.186249,26.719314,352.688677,0.996955,29112.15182
elp1m008-fa05-20201118-0387-e91.fits,15,0,59172.87663,2459172.876632,2459172.879138,1.664727,38.934322,38.69056,1.35,30,53,80,0.090167,0.056308,0.082017,0.055843,0.072197,0.692186,1.001716,0.099533,0.000371,0.000359,0.00037,0.000362,0.000365,0.001008,0.001461,0.000407,242.917941,156.720207,221.87618,154.380715,197.797701,686.952644,685.549553,244.741848,5650682.13,4120.496512,2002.060241,2038.840523,2002.560241,2057.659477,10.10806,74.827755,509507.3795,4702.836772,2064.278044,246.821101,1339.729126,108.340435,538.450716,9541,34.015144,28.122269,28.78361,27.460928,354.394565,0.997704,25531.96962,1862.754819,1925.083553,1863.254819,2171.416447,10.111837,74.84038,318179.5686,2016.938425,157.753734,1066.923218,67.656945,537.283297,33.994333,27.867691,29.415974,26.319409,358.735366,0.987705,10681.52207,1891.362426,1753.874876,1891.862426,2342.625124,10.110951,74.858847,463451.5333,2061.264256,224.838485,1306.082275,98.547229,540.482438,34.327892,28.424497,28.887066,27.961929,19.360591,0.998261,20254.03644,1684.325045,1708.918293,1684.825045,2387.581707,10.116646,74.864157,315552.7694,2030.997692,155.368355,1076.221436,67.098389,542.75867,34.199953,27.105549,28.140117,26.070982,10.286188,0.993371,11945.27904,1704.058802,2268.900424,1704.558802,1827.599576,10.116397,74.803507,407964.9762,2040.969576,199.887828,1239.029419,86.7487,539.273271,33.812688,27.593617,28.285622,26.901612,355.130699,0.997413,17937.37204,1449.934467,1456.409028,1450.434467,2640.090972,10.123002,74.891952,2311402.879,2473.396873,934.505459,4080.976807,491.491198,542.820131,34.409882,28.281911,28.741842,27.821981,15.859141,0.998539,508470.4103,1935.59224,2378.276518,1936.09224,1718.223482,10.110087,74.791169,2827762.664,2572.697546,1099.143064,5025.023438,601.288712,541.011851,33.873496,27.930473,28.660091,27.200855,358.226546,0.997264,790230.4964,2765.446763,1569.188253,2765.946763,2527.311747,10.086672,74.876603,511516.5867,2059.618108,248.355064,1419.051636,108.767668,531.259805,34.262796,27.955345,28.363071,27.547618,335.947214,0.998093,26766.61735
elp1m008-fa05-20201118-0388-e91.fits,16,0,59172.87798,2459172.877977,2459172.880483,1.660087,39.200611,38.933698,1.35,30,53,80,0.090729,0.056193,0.082658,0.055104,0.072141,0.691143,1.006332,0.098585,0.000379,0.000367,0.000375,0.000368,0.000372,0.001019,0.001487,0.000413,239.655306,153.31565,220.130786,149.863364,194.036191,678.292349,676.596883,238.918238,5641479.465,4166.019969,2002.054646,2038.695138,2002.554646,2057.804862,10.108106,74.827925,511848.5418,4762.129431,2102.056777,243.498914,1314.934692,107.483123,549.227729,9625,34.299683,28.308645,29.188397,27.428892,358.56003,0.996135,24507.99339,1862.536712,1924.931323,1863.036712,2171.568677,10.111887,74.840539,317011.7449,2054.411404,154.30782,1019.989258,66.569326,548.212859,34.329169,27.937334,29.398537,26.476131,4.632695,0.988828,10304.60951,1891.256434,1753.515365,1891.756434,2342.984635,10.110998,74.859014,466311.0673,2090.160333,223.098228,1210.128174,97.920704,550.983452,34.395848,28.438929,29.074979,27.802879,10.34179,0.997716,19593.31686,1684.109419,1708.74987,1684.609419,2387.75013,10.116693,74.864296,310865.7428,2061.586001,150.789607,1070.349731,65.278726,553.528348,34.306631,27.181712,28.383007,25.980416,3.43586,0.992105,11525.80518,1703.93199,2268.666807,1704.43199,1827.833193,10.116439,74.803701,406982.816,2075.814558,196.059332,1191.688599,85.462359,550.496666,34.116023,27.620113,28.376978,26.863249,354.100548,0.99687,17343.119,1449.992635,1456.149169,1450.492635,2640.350831,10.123037,74.892074,2305582.131,2499.578864,922.388233,3711.427734,484.149405,553.765457,34.60361,28.335069,28.905644,27.764494,9.902181,0.998169,488440.1521,1935.502234,2378.079621,1936.002234,1718.420379,10.110132,74.791373,2829641.504,2596.949719,1089.60196,4565.572266,594.196681,551.643605,34.138798,28.022815,28.887714,27.157915,356.934556,0.996153,760803.0523,2765.074246,1568.933943,2765.574246,2527.566057,10.086747,74.87676,506255.8297,2088.942326,242.350314,1281.765015,106.308709,541.821026,34.480806,27.871391,28.502957,27.239825,341.971991,0.996861,25672.19048
elp1m008-fa05-20201118-0389-e91.fits,17,0,59172.87934,2459172.879339,2459172.881845,1.655432,39.011128,38.868679,1.35,30,53,80,0.090446,0.056592,0.083243,0.055902,0.072302,0.691235,1.005494,0.098797,0.000377,0.000365,0.000374,0.000367,0.00037,0.001016,0.001482,0.000411,240.007291,155.216758,222.474026,152.248286,195.383498,680.066468,678.428493,240.438395,5647513.703,4159.638606,2002.112143,2038.716638,2002.612143,2057.783362,10.108066,74.827843,510795.263,4746.237168,2094.731471,243.84761,1293.318848,107.6211,547.501105,9578,34.055515,28.191017,28.939671,27.442362,6.279801,0.997043,25235.09562,1862.733783,1924.98404,1863.233783,2171.51596,10.111845,74.840467,319604.2379,2045.583013,156.241148,1083.986084,67.338447,546.656044,34.206636,27.776764,29.222117,26.33141,8.532347,0.988213,10608.05911,1891.639909,1753.672195,1892.139909,2342.827805,10.110951,74.858946,470115.4484,2084.562644,225.522341,1305.056763,99.050138,548.805583,34.116674,28.552105,29.039349,28.064861,21.340889,0.997846,19949.5373,1684.227896,1708.904987,1684.727896,2387.595013,10.116658,74.864236,315705.2575,2060.542154,153.214656,1082.783081,66.516958,552.077241,34.183177,27.226345,28.27005,26.18264,10.965088,0.993189,11501.56617,1704.247024,2268.821327,1704.747024,1827.678673,10.1164,74.803586,408327.3581,2068.122884,197.438634,1236.716064,86.031807,548.053551,33.76421,27.638382,28.688507,26.588257,5.137335,0.994053,17622.01102,1449.997776,1456.236289,1450.497776,2640.263711,10.12301,74.892049,2308229.554,2495.815293,924.839895,3964.561279,486.328321,552.140689,34.361298,28.276663,28.838786,27.714539,17.552659,0.99764,496013.7404,1935.630215,2378.154634,1936.130215,1718.345366,10.110093,74.791253,2831492.994,2596.112986,1090.666319,4677.145996,596.576381,549.146537,33.862581,27.921768,28.766435,27.077102,2.424991,0.99632,772958.8789,2765.295661,1568.993021,2765.795661,2527.506979,10.086682,74.876708,507791.1548,2081.75328,243.924753,1304.200073,106.988154,538.915703,34.338319,27.915594,28.567997,27.263191,345.516313,0.997149,25970.68425
elp1m008-fa05-20201118-0390-e91.fits,18,0,59172.88068,2459172.880680,2459172.883186,1.650886,38.689251,38.426576,1.35,30,53,80,0.09132,0.056407,0.082936,0.056018,0.07257,0.693571,1.002581,0.098688,0.00037,0.000358,0.000368,0.00036,0.000364,0.001005,0.001455,0.000403,246.869231,157.628612,225.35377,155.799292,199.431632,690.237844,688.891074,244.925652,5650348.719,4099.878,2002.006296,2038.763087,2002.506296,2057.736913,10.108077,74.827831,515988.6348,4638.881191,2056.3233,250.927777,1375.62207,111.231268,540.487323,9668,33.677426,27.885769,28.750441,27.021096,3.468623,0.996105,26678.69013,1862.620894,1925.08689,1863.120894,2171.41311,10.111854,74.840441,318718.4746,2008.689489,158.669857,1054.030273,68.705893,540.104465,33.739861,27.591918,29.126235,26.0576,5.355868,0.987267,10943.70005,1891.266762,1753.714342,1891.766762,2342.785658,10.110967,74.858915,468615.91,2051.479554,228.428262,1276.255127,101.019166,542.161099,33.961361,28.174195,28.743328,27.605062,20.412602,0.997152,21260.87195,1684.111417,1708.834202,1684.611417,2387.665798,10.116663,74.864214,316521.8476,2018.576633,156.804474,1142.514282,68.232368,545.468874,33.808158,26.650994,27.669835,25.632154,13.608919,0.992629,12375.88932,1703.888234,2268.934852,1704.388234,1827.565148,10.116413,74.803585,410045.0566,2034.427232,201.553071,1248.246826,88.393093,541.992295,33.77293,27.314836,28.19411,26.435563,6.165642,0.995666,18797.55505,1449.884739,1456.278831,1450.384739,2640.221169,10.123011,74.891997,2313996.714,2464.953683,938.758699,3996.814453,498.826467,545.301463,34.163341,28.001761,28.566068,27.437454,18.536837,0.99745,526764.6045,1935.474464,2378.207778,1935.974464,1718.292222,10.110104,74.791265,2828815.895,2561.651299,1104.293897,4944.777832,609.805636,543.034903,33.509415,27.61988,28.451492,26.788267,2.28595,0.996357,821119.3394,2765.175998,1569.030727,2765.675998,2527.469273,10.086707,74.876662,507536.1104,2042.289298,248.513328,1356.012939,109.409163,533.575536,33.870388,27.582311,28.211533,26.953088,352.562835,0.997774,27624.83096
elp1m008-fa05-20201118-0391-e91.fits,19,0,59172.88203,2459172.882025,2459172.884531,1.646386,38.637351,38.772104,1.35,30,53,80,0.090936,0.056684,0.082826,0.054882,0.071252,0.690455,1.004015,0.099572,0.000373,0.000362,0.000372,0.000363,0.000367,0.001008,0.001468,0.000408,243.9643,156.51793,222.704214,151.272688,194.301424,685.266836,683.895013,243.840156,5666998.448,4141.310859,2002.103322,2039.099532,2002.603322,2057.400468,10.10806,74.827787,515331.9124,4722.68094,2078.483898,247.936447,1316.842407,109.118511,543.312346,9551,33.710216,28.00421,28.816075,27.192345,0.358568,0.996643,25127.25563,1862.562365,1925.293745,1863.062365,2171.206255,10.111844,74.840418,321228.2276,2038.872111,157.551926,1046.949341,68.018194,543.124368,33.777994,27.897953,29.305577,26.490329,3.467767,0.989718,10565.27887,1891.374382,1753.997546,1891.874382,2342.502454,10.110952,74.858895,469374.2101,2079.513546,225.713466,1308.945679,99.387237,545.715034,33.879893,28.514565,29.087697,27.941433,14.197654,0.997913,19957.25119,1684.272427,1709.115307,1684.772427,2387.384693,10.116649,74.864196,311014.7945,2043.386493,152.205564,1131.346191,65.855559,548.617297,33.861118,26.884807,27.964319,25.805295,9.964193,0.992727,11764.14246,1704.071664,2269.321947,1704.571664,1827.178053,10.116398,74.803521,403787.7452,2057.09532,196.290245,1203.368042,85.499688,545.477785,33.606648,27.334659,28.370828,26.298489,3.107363,0.994201,17855.64307,1450.013706,1456.70598,1450.513706,2639.79402,10.123001,74.891979,2314647.682,2485.632704,931.210664,3984.206299,490.113076,548.537939,34.141079,28.233932,28.875479,27.592385,15.927263,0.99714,501751.5415,1935.529807,2378.563689,1936.029807,1717.936311,10.11009,74.791198,2839176.619,2582.699628,1099.305776,4756.707031,601.179003,546.644885,33.423702,27.817415,28.712244,26.922586,0.794035,0.995866,783700.9754,2765.2536,1569.383154,2765.7536,2527.116846,10.086678,74.876644,513174.1477,2074.065651,247.424255,1415.717407,108.661617,536.701081,34.008906,27.943644,28.628397,27.258892,353.415492,0.99747,26209.8836
elp1m008-fa05-20201118-0392-e91.fits,20,0,59172.88338,2459172.883378,2459172.885884,1.641905,38.529038,38.874692,1.35,30,53,80,0.091357,0.05613,0.083679,0.056482,0.072258,0.691852,1.004471,0.098844,0.000371,0.000358,0.000368,0.00036,0.000363,0.001002,0.001458,0.000404,246.331504,156.811846,227.379442,156.741777,198.85365,690.506352,688.923501,244.924128,5663571.431,4108.416747,2002.546944,2038.8252,2003.046944,2057.6748,10.107924,74.826041,517406.6741,4747.705785,2066.642213,250.36103,1390.407349,108.980358,527.114426,9646,33.554089,27.955005,28.691063,27.218946,0.67082,0.997229,25168.06355,1863.108169,1925.232222,1863.608169,2171.267778,10.111704,74.838652,317895.0063,2014.079781,157.836353,1070.221436,66.957605,527.761378,33.274139,27.76852,29.261373,26.275668,3.35083,0.988347,10517.5414,1891.852533,1753.959618,1892.352533,2342.540382,10.110814,74.857127,473920.1473,2055.721763,230.537107,1232.107788,99.820875,528.497166,33.984734,28.511689,29.292863,27.730514,11.435626,0.996468,19944.31978,1684.709607,1709.13696,1685.209607,2387.36304,10.116513,74.862425,319887.7916,2027.623306,157.764902,1042.639526,67.377341,531.406472,33.764161,27.129737,28.331819,25.927656,7.742855,0.991577,11555.21108,1704.453982,2269.100059,1704.953982,1827.399941,10.116264,74.801769,409238.4372,2036.463941,200.955406,1204.069336,86.197093,528.599926,33.599673,27.521289,28.644942,26.397635,3.31192,0.993265,17545.42742,1450.398349,1456.52511,1450.898349,2639.97489,10.122865,74.890236,2316013.478,2466.066829,939.152764,3840.38208,487.817397,532.330658,34.121976,28.15765,28.833357,27.481942,15.856367,0.996821,495679.6095,1936.075627,2378.379375,1936.575627,1718.120625,10.109951,74.789438,2838102.654,2568.040122,1105.162894,4725.990723,597.784021,530.245097,33.422164,27.856037,28.760013,26.952061,4.099933,0.995709,771716.4128,2765.835681,1569.156355,2766.335681,2527.343645,10.086537,74.874891,509455.2982,2050.06646,248.506723,1316.263916,107.305575,521.240152,33.87402,27.737091,28.553117,26.921066,353.326994,0.996349,26148.24858
elp1m008-fa05-20201118-0393-e91.fits,21,0,59172.88472,2459172.884724,2459172.887230,1.63749,38.821647,39.566478,1.35,30,53,80,0.090617,0.056372,0.082968,0.056318,0.071417,0.692177,1.002635,0.099259,0.000374,0.000362,0.000371,0.000363,0.000367,0.00101,0.001466,0.000408,242.384142,155.894974,223.378006,155.129799,194.701182,685.41217,683.962181,243.219758,5689926.835,4158.307082,2002.403831,2038.881427,2002.903831,2057.618573,10.108037,74.827303,515604.7215,4918.182748,2093.581155,246.278832,1221.237793,104.83643,519.725791,9602,34.02491,28.598868,29.515501,27.682234,357.830618,0.995876,21990.74514,1862.982457,1925.040664,1863.482457,2171.459336,10.111819,74.839941,320750.8545,2044.083457,156.916712,986.175476,65.217352,518.991646,33.941517,28.214073,29.678169,26.749977,2.856985,0.989179,9433.385038,1891.797145,1753.82414,1892.297145,2342.67586,10.110927,74.858417,472082.5016,2085.028345,226.415388,1182.662109,95.987182,520.366317,34.187532,28.908859,29.623999,28.193718,5.033736,0.997478,17844.86894,1684.59565,1709.032704,1685.09565,2387.467296,10.116629,74.863709,320447.8756,2052.357648,156.136469,1028.935547,65.155748,523.722105,33.917758,27.640264,28.927317,26.353212,7.082037,0.990815,10367.66014,1704.407822,2269.061278,1704.907822,1827.438722,10.116377,74.803028,406359.0018,2065.854052,196.702667,1118.47644,82.623811,521.073153,33.689456,27.846684,29.027152,26.666215,3.410155,0.992735,15527.07204,1450.343664,1456.445297,1450.843664,2640.054703,10.122984,74.89152,2327438.441,2496.360033,932.332841,3452.62085,473.231387,523.548905,34.376511,28.56912,29.32749,27.81075,11.667298,0.996662,441126.7001,1935.913905,2378.342129,1936.413905,1718.157871,10.110064,74.790698,2848706.821,2593.271154,1098.499405,4209.595703,579.219392,521.835631,33.83618,28.237719,29.296203,27.179235,359.71337,0.994395,684399.5104,2765.779188,1569.094389,2766.279188,2527.405611,10.086642,74.876194,513781.5735,2081.982012,246.775222,1222.672363,104.465735,513.660686,34.070276,28.27696,29.072187,27.481733,350.208247,0.996442,23257.82798
elp1m008-fa05-20201118-0394-e91.fits,22,0,59172.88607,2459172.886070,2459172.888576,1.633122,38.566383,39.061821,1.35,30,53,80,0.090999,0.056891,0.082763,0.055299,0.072238,0.692621,1.003057,0.098945,0.000367,0.000354,0.000365,0.000357,0.00036,0.000996,0.001445,0.0004,248.057911,160.670061,226.871806,154.978936,200.750121,695.66952,694.203942,247.47187,5685432.851,4093.557327,2002.151089,2038.614652,2002.651089,2057.885348,10.108041,74.828002,517369.4051,4793.523344,2052.144478,252.111589,2642.130127,107.930924,515.040076,9740,33.592793,28.009146,29.048161,26.970131,359.792976,0.994511,25676.1688,1862.757418,1924.793234,1863.257418,2171.706766,10.111822,74.840633,323449.2448,1999.61111,161.756075,1015.711548,67.476305,513.902858,33.702015,27.891335,29.381864,26.400807,4.461243,0.988361,10462.55894,1891.679175,1753.615027,1892.179175,2342.884973,10.110927,74.8591,470540.8386,2046.18046,229.960577,1198.357544,98.161791,516.569874,33.999401,28.397031,29.265071,27.52899,14.390173,0.995144,19634.43746,1684.434444,1708.714507,1684.934444,2387.785493,10.11663,74.8644,314395.9371,2015.967272,155.952897,1048.840332,65.587651,519.386533,33.887439,27.038263,28.325386,25.751139,9.133363,0.989993,11621.1001,1704.129699,2268.796608,1704.629699,1827.703392,10.116379,74.80373,410703.8408,2024.362026,202.880629,1180.314941,85.678907,515.92505,33.265163,27.490102,28.843031,26.137174,3.958088,0.990172,17759.10597,1450.154018,1456.237563,1450.654018,2640.262437,10.122985,74.892191,2326481.046,2458.654107,946.241702,3905.740723,485.33842,518.537727,34.104571,28.239777,29.062548,27.417005,12.625302,0.995856,491948.3739,1935.731511,2378.101818,1936.231511,1718.398182,10.110065,74.791402,2847055.098,2560.643385,1111.851465,4841.062988,593.937881,517.684218,33.379281,27.795932,28.901945,26.689919,1.15762,0.993677,773485.0861,2765.481304,1568.939166,2765.981304,2527.560834,10.086653,74.876876,511896.7067,2038.46438,251.118789,1340.6427,106.789238,509.299961,33.778752,27.789514,28.649452,26.929576,351.933848,0.995857,26118.18395
